Date,Open,High,Low,Close,Volume,item_id
2022-03-21 09:30:00,126.91999816894531,126.91999816894531,124.19999694824219,125.55999755859375,1037119,TMUS
2022-03-21 10:30:00,125.58000183105469,126.41000366210938,125.4800033569336,126.33000183105469,415684,TMUS
2022-03-21 11:30:00,126.29000091552734,126.91000366210938,126.16999816894531,126.23500061035156,364818,TMUS
2022-03-21 12:30:00,126.23999786376953,126.23999786376953,125.16000366210938,125.4894027709961,640558,TMUS
2022-03-21 13:30:00,125.45999908447266,125.83999633789062,125.08999633789062,125.54000091552734,354012,TMUS
2022-03-21 14:30:00,125.55999755859375,125.55999755859375,124.44000244140625,125.30999755859375,501405,TMUS
2022-03-21 15:30:00,125.33000183105469,126.0,125.06999969482422,125.9800033569336,659364,TMUS
2022-03-22 09:30:00,126.58000183105469,127.12999725341797,126.0,126.43499755859375,326925,TMUS
2022-03-22 10:30:00,126.43000030517578,126.79000091552734,125.88999938964844,126.70999908447266,325933,TMUS
2022-03-22 11:30:00,126.69000244140625,127.0,126.38999938964844,126.4800033569336,227214,TMUS
2022-03-22 12:30:00,126.44999694824219,126.80000305175781,126.19000244140625,126.22000122070312,197276,TMUS
2022-03-22 13:30:00,126.18000030517578,126.37999725341797,125.88999938964844,126.09500122070312,231030,TMUS
2022-03-22 14:30:00,126.0999984741211,126.27999877929688,125.95999908447266,126.26000213623047,274226,TMUS
2022-03-22 15:30:00,126.26000213623047,126.41999816894531,125.43000030517578,125.69000244140625,817601,TMUS
2022-03-23 09:30:00,125.93000030517578,126.81999969482422,125.3467025756836,125.75,789499,TMUS
2022-03-23 10:30:00,125.7699966430664,126.23999786376953,125.51000213623047,125.51000213623047,549109,TMUS
2022-03-23 11:30:00,125.48999786376953,125.80999755859375,125.05000305175781,125.62999725341797,392287,TMUS
2022-03-23 12:30:00,125.6500015258789,125.66000366210938,125.08000183105469,125.16999816894531,382366,TMUS
2022-03-23 13:30:00,125.20500183105469,125.7300033569336,125.12999725341797,125.5999984741211,333316,TMUS
2022-03-23 14:30:00,125.61000061035156,125.7300033569336,125.24009704589844,125.38999938964844,488841,TMUS
2022-03-23 15:30:00,125.38999938964844,125.41999816894531,124.73999786376953,124.83000183105469,623249,TMUS
2022-03-24 09:30:00,125.62999725341797,126.05000305175781,124.68000030517578,125.0,753121,TMUS
2022-03-24 10:30:00,124.94999694824219,126.12000274658203,124.94000244140625,125.91999816894531,476057,TMUS
2022-03-24 11:30:00,125.91999816894531,125.95999908447266,124.44999694824219,124.5199966430664,462370,TMUS
2022-03-24 12:30:00,124.51499938964844,124.7699966430664,123.83999633789062,124.69000244140625,581468,TMUS
2022-03-24 13:30:00,124.68000030517578,125.19000244140625,124.57499694824219,125.06999969482422,376291,TMUS
2022-03-24 14:30:00,125.05000305175781,125.43000030517578,124.91999816894531,125.33999633789062,478887,TMUS
2022-03-24 15:30:00,125.33999633789062,125.70999908447266,125.2301025390625,125.69999694824219,585909,TMUS
2022-03-25 09:30:00,125.73999786376953,126.2249984741211,124.88999938964844,125.91999816894531,594686,TMUS
2022-03-25 10:30:00,125.94000244140625,126.0,124.47000122070312,124.81999969482422,591663,TMUS
2022-03-25 11:30:00,124.80999755859375,124.80999755859375,123.13999938964844,124.45249938964844,634603,TMUS
2022-03-25 12:30:00,124.44999694824219,124.66000366210938,123.86000061035156,124.0,354673,TMUS
2022-03-25 13:30:00,124.02999877929688,124.45999908447266,123.87000274658203,124.3499984741211,649749,TMUS
2022-03-25 14:30:00,124.3499984741211,124.68000030517578,124.02999877929688,124.08999633789062,362979,TMUS
2022-03-25 15:30:00,124.05999755859375,124.46800231933594,123.8499984741211,124.29000091552734,773198,TMUS
2022-03-28 09:30:00,124.48999786376953,125.80000305175781,124.30999755859375,125.68000030517578,1033327,TMUS
2022-03-28 10:30:00,125.7750015258789,126.04000091552734,125.12000274658203,125.12000274658203,745688,TMUS
2022-03-28 11:30:00,125.13500213623047,125.24939727783203,124.2699966430664,124.53500366210938,524816,TMUS
2022-03-28 12:30:00,124.53500366210938,125.25,124.5199966430664,125.25,245714,TMUS
2022-03-28 13:30:00,125.22000122070312,125.69999694824219,125.12999725341797,125.43000030517578,383711,TMUS
2022-03-28 14:30:00,125.44000244140625,126.45999908447266,125.41999816894531,126.08499908447266,540470,TMUS
2022-03-28 15:30:00,126.08999633789062,126.58000183105469,125.8499984741211,126.5,873639,TMUS
2022-03-29 09:30:00,126.43000030517578,127.66000366210938,125.9800033569336,127.54000091552734,896674,TMUS
2022-03-29 10:30:00,127.5199966430664,128.14999389648438,127.37000274658203,127.7249984741211,2018522,TMUS
2022-03-29 11:30:00,127.73500061035156,128.07000732421875,127.3499984741211,127.40499877929688,268842,TMUS
2022-03-29 12:30:00,127.41999816894531,127.7699966430664,127.20999908447266,127.2699966430664,269121,TMUS
2022-03-29 13:30:00,127.2699966430664,127.83000183105469,127.16000366210938,127.72000122070312,232508,TMUS
2022-03-29 14:30:00,127.70999908447266,128.2227020263672,127.70999908447266,128.1699981689453,315798,TMUS
2022-03-29 15:30:00,128.16000366210938,128.5800018310547,128.10000610351562,128.4600067138672,629988,TMUS
2022-03-30 09:30:00,128.99000549316406,128.99000549316406,127.86499786376953,128.27499389648438,924012,TMUS
2022-03-30 10:30:00,128.27499389648438,128.4199981689453,127.87999725341797,128.17999267578125,503255,TMUS
2022-03-30 11:30:00,128.19500732421875,128.7100067138672,127.95999908447266,128.07000732421875,366752,TMUS
2022-03-30 12:30:00,128.05499267578125,128.4499053955078,127.96920013427734,128.22000122070312,341044,TMUS
2022-03-30 13:30:00,128.22000122070312,128.50999450683594,128.0800018310547,128.22999572753906,254825,TMUS
2022-03-30 14:30:00,128.22000122070312,128.54620361328125,128.03500366210938,128.26499938964844,445504,TMUS
2022-03-30 15:30:00,128.2449951171875,128.64999389648438,128.08999633789062,128.6199951171875,578921,TMUS
