item_id,timestamp,Close,Open,High,Low,Volume
SBUX,2022-03-21 09:30:00,0.3953413711979934,0.44922390082775143,0.4445282558225234,0.40120016612653764,0.02432942679458263
SBUX,2022-03-21 10:30:00,0.40353714971467713,0.3954291081603918,0.4031266780555087,0.39841411290718187,0.015004013466874815
SBUX,2022-03-21 11:30:00,0.3962041107077605,0.4040535472239404,0.39778322286682943,0.3994855963713779,0.012212289567655623
SBUX,2022-03-21 12:30:00,0.3759301436050728,0.3965072247298953,0.38932615213317034,0.3801970954017615,0.01813512058770585
SBUX,2022-03-21 13:30:00,0.38099863538074485,0.3760241613917805,0.3753099467233827,0.37676811940181376,0.013546711225777566
SBUX,2022-03-21 14:30:00,0.3813221421280655,0.38141441524431174,0.3770348890772406,0.37912561193756544,0.01743604189910051
SBUX,2022-03-21 15:30:00,0.3910276736491576,0.381630071457711,0.38436651101330854,0.38062581959573705,0.01924116354871956
SBUX,2022-03-22 09:30:00,0.4270461842905715,0.4016818223690273,0.428786943543632,0.40205745100411727,0.020968829231081586
SBUX,2022-03-22 10:30:00,0.43114415582428145,0.4273264880443224,0.4298651764656334,0.42970427514217246,0.01248352932601027
SBUX,2022-03-22 11:30:00,0.4343793878482243,0.43175936648725477,0.43105116687373646,0.4344192602136756,0.010864343851758643
SBUX,2022-03-22 12:30:00,0.4270461842905715,0.43467014962691986,0.4281400695965296,0.431742431922457,0.00779597841869052
SBUX,2022-03-22 13:30:00,0.4160466257801967,0.42744722920422706,0.42080861217570753,0.4207028656827705,0.008873756883715979
SBUX,2022-03-22 14:30:00,0.41555264447019846,0.4163433194278121,0.41239892183288407,0.4196313822185742,0.009771602599407613
SBUX,2022-03-22 15:30:00,0.41194865424648675,0.4159120070010134,0.4104581354763308,0.41384475017250355,0.018525212486294303
SBUX,2022-03-23 09:30:00,0.39016493413939046,0.4008948663622367,0.40118589169895547,0.38855541857020004,0.01886126047122081
SBUX,2022-03-23 10:30:00,0.3937236729106539,0.39041621155693607,0.38954166710537397,0.39134163529992727,0.0118294828723367
SBUX,2022-03-23 11:30:00,0.3871454281305735,0.394135499874982,0.3869541713169642,0.38855541857020004,0.009682846065499105
SBUX,2022-03-23 12:30:00,0.3761458696201987,0.387451473239548,0.3822102096845519,0.381268742376329,0.009473131614469188
SBUX,2022-03-23 13:30:00,0.3813221421280655,0.37623981760517977,0.380053908355795,0.3809964976078435,0.007332328201991037
SBUX,2022-03-23 14:30:00,0.3787339235987639,0.3811987590309125,0.3744473932888308,0.37985421415280385,0.00950010125386196
SBUX,2022-03-23 15:30:00,0.3761458696201987,0.3786115424600931,0.3761725001579346,0.3795541726211695,0.013804910862660539
SBUX,2022-03-24 09:30:00,0.37118515857672163,0.38939205016515555,0.38415083152585905,0.36798107203939967,0.011465118073983737
SBUX,2022-03-24 10:30:00,0.37894964961388977,0.3712807116819541,0.3742317138013813,0.3722674964272985,0.01236495185232702
SBUX,2022-03-24 11:30:00,0.37808691010412265,0.3792583466027979,0.378917437036725,0.38298331213148873,0.008483874254880331
SBUX,2022-03-24 12:30:00,0.3776556226246073,0.3781802300332944,0.3742317138013813,0.3807244163497292,0.006187531098629711
SBUX,2022-03-24 13:30:00,0.3853121683788443,0.3779647383173881,0.37854448097414073,0.38255458793751296,0.007558875788762222
SBUX,2022-03-24 14:30:00,0.3910276736491576,0.3855110608114334,0.38465984169684964,0.38782681635496163,0.01007582850254818
SBUX,2022-03-24 15:30:00,0.3955569326623831,0.39133246259327015,0.38911047264572085,0.3928418429580991,0.012998882251012188
SBUX,2022-03-25 09:30:00,0.3990078907014518,0.4014661661556278,0.4003233382644036,0.3820187644502293,0.0163361069989968
SBUX,2022-03-25 10:30:00,0.39016493413939046,0.3990944413007147,0.39298974214538407,0.39305620505508676,0.017160381317217855
SBUX,2022-03-25 11:30:00,0.3934001661633333,0.3904700022371659,0.3880322397237197,0.39198455808051924,0.009529294384378285
SBUX,2022-03-25 12:30:00,0.3910276736491576,0.3939198436615827,0.3880322397237197,0.3924131187641233,0.005505442498080244
SBUX,2022-03-25 13:30:00,0.39922361671657747,0.3915481188066694,0.3929918808435815,0.39691390524901005,0.0054981703741702635
SBUX,2022-03-25 14:30:00,0.39383161819358503,0.3995257537275132,0.3947125458010443,0.3999143205653537,0.008975082682152349
SBUX,2022-03-25 15:30:00,0.40267441020491,0.394135499874982,0.39622641509433953,0.394770611299875,0.015961658014430537
SBUX,2022-03-28 09:30:00,0.403752875729803,0.4034067430812356,0.415007969118514,0.40645097468532443,0.013189853979806489
SBUX,2022-03-28 10:30:00,0.3949099191677419,0.4040535472239404,0.3988139108827493,0.3979853887132063,0.009245760028046333
SBUX,2022-03-28 11:30:00,0.39361589217845916,0.3952134519469923,0.38954166710537397,0.39354902531467584,0.006918981202122105
SBUX,2022-03-28 12:30:00,0.4013803832156273,0.393488531234784,0.39665760955399243,0.39916413498108194,0.004992208429325478
SBUX,2022-03-28 13:30:00,0.4080664087279027,0.4016818223690273,0.40150932867250666,0.40655807397863275,0.006421350809310877
SBUX,2022-03-28 14:30:00,0.41798766626412065,0.40815002829356883,0.4119675628579851,0.41127305905013567,0.009349531666718614
SBUX,2022-03-28 15:30:00,0.4226248705602771,0.4182837318559267,0.4164958450029481,0.42241743543793,0.014288951800898978
SBUX,2022-03-29 09:30:00,0.463819653709558,0.45774042953585403,0.49153634865650253,0.46313756781592685,0.03669004937889849
SBUX,2022-03-29 10:30:00,0.46651565297105435,0.4639931437444895,0.46118591802139486,0.459997841663097,0.01318710731430092
SBUX,2022-03-29 11:30:00,0.4701821724745123,0.4665805248128019,0.47040420079809664,0.4712815288873773,0.008829927949862839
SBUX,2022-03-29 12:30:00,0.4701821724745123,0.4708926620958298,0.46760102552223715,0.472996098642537,0.007280376985857145
SBUX,2022-03-29 13:30:00,0.4775153760321649,0.47067700588243033,0.4734230555614052,0.47492503049468415,0.00797525720004683
SBUX,2022-03-29 14:30:00,0.4839858400800505,0.47757652423377106,0.47967644457547154,0.48108871745734816,0.0129450345277435
SBUX,2022-03-29 15:30:00,0.4844171275595661,0.4840448946558056,0.47967644457547154,0.4824260687855433,0.016807552513988275
SBUX,2022-03-30 09:30:00,0.48111080961759556,0.4739111910934479,0.4820484253916779,0.47162669928153567,0.016540275801577378
SBUX,2022-03-30 10:30:00,0.47665263652239775,0.48134976772953997,0.47859837616871603,0.4807114990303838,0.01548785821472
SBUX,2022-03-30 11:30:00,0.4842014015444398,0.47736103251786455,0.4837735322607817,0.4811400597139879,0.009899257148618787
SBUX,2022-03-30 12:30:00,0.48364719466500183,0.4846916987985104,0.4810781144710241,0.48714105385704665,0.007194654863364312
SBUX,2022-03-30 13:30:00,0.4834466073176038,0.4840448946558056,0.4810781144710241,0.4877839766376384,0.011812662815954982
SBUX,2022-03-30 14:30:00,0.4756821162804359,0.4836135822290073,0.47852714106721694,0.4786754678849281,0.018223824804176156
SBUX,2022-03-30 15:30:00,0.4796721425312147,0.4760672597349618,0.4734230555614052,0.4787827306886079,0.01552807724533725
SBUX,2022-03-31 09:30:00,0.49649515159483415,0.48620096329731943,0.5017680453482984,0.48906982219882233,0.0213130910538057
SBUX,2022-03-31 10:30:00,0.5021028761329522,0.4969814710023821,0.502589634486607,0.5002143620969881,0.012432676776078604
SBUX,2022-03-31 11:30:00,0.5059851216515363,0.5030185289976181,0.5018866608406329,0.5057864685356992,0.0147401112292279
SBUX,2022-03-31 12:30:00,0.5124555856994217,0.5062527142086355,0.5072774964201479,0.5092156080460186,0.016764508341708156
SBUX,2022-03-31 13:30:00,0.4975736171197269,0.51272108463067,0.5066306224730457,0.49978563790301234,0.008568196885901278
SBUX,2022-03-31 14:30:00,0.4995146576036511,0.4976282751450869,0.5059837485259433,0.502143130438764,0.018156152197862773
SBUX,2022-03-31 15:30:00,0.4783781155419322,0.49978434378660097,0.49390832947270913,0.4839262764437151,0.026930728298108636
SBUX,2022-04-01 09:30:00,0.4751428835179894,0.4900819526510416,0.49132066916905326,0.4768537988364605,0.0165490912899143
SBUX,2022-04-01 10:30:00,0.4768683625375236,0.4756361118056558,0.4725605021268531,0.4744963063007088,0.009552745676052018
SBUX,2022-04-01 11:30:00,0.4760056230277565,0.47736103251786455,0.4702964433119945,0.47342482283651277,0.006991375457233156
SBUX,2022-04-01 12:30:00,0.4744958700233479,0.4760672597349618,0.47083555977299496,0.4766394367394724,0.00626670046198783
SBUX,2022-04-01 13:30:00,0.48743663356838307,0.47434233902275347,0.4820484253916779,0.47899692927522386,0.009719769097509674
SBUX,2022-04-01 14:30:00,0.4812898408185542,0.4874945715827288,0.4828032213401283,0.4847835613212952,0.011099589212630795
SBUX,2022-04-01 15:30:00,0.48959340006743246,0.48188882601429195,0.4846360856953331,0.48353401506257554,0.014621010581162637
SBUX,2022-04-04 09:30:00,0.3914591256794093,0.4189305359986315,0.4173583984375,0.38298331213148873,0.06253946778490307
SBUX,2022-04-04 10:30:00,0.394694193152616,0.39176377502006887,0.3878165602362702,0.381268742376329,0.03728867858615733
SBUX,2022-04-04 11:30:00,0.39749813769704323,0.39499779573359306,0.3929918808435815,0.39198455808051924,0.017815356405419494
SBUX,2022-04-04 12:30:00,0.4013803832156273,0.3978008330153049,0.3975201629885443,0.4016287268101417,0.01468980801239735
SBUX,2022-04-04 13:30:00,0.4033192845399811,0.40147044309044744,0.3988139108827493,0.4039862193458934,0.01500988609931291
SBUX,2022-04-04 14:30:00,0.40353714971467713,0.4036222347971419,0.40204844513350735,0.40634371188164486,0.020244507378544118
SBUX,2022-04-04 15:30:00,0.41647791325971206,0.40383789101054113,0.4100269410166779,0.4087012044173963,0.027175586988250275
SBUX,2022-04-05 09:30:00,0.34994067123207184,0.3835704838858256,0.37768192753958885,0.34247754185047974,0.06418269312200821
SBUX,2022-04-05 10:30:00,0.34444089197688443,0.35004309834318126,0.34792440985090956,0.3484783724831668,0.024960689003919533
SBUX,2022-04-05 11:30:00,0.3389409481709609,0.34476075484609625,0.3426242221719171,0.3423702790468002,0.019425909502367906
SBUX,2022-04-05 12:30:00,0.3416369474324572,0.33915484478016555,0.3395147195080861,0.3384890333593862,0.02158359836802553
SBUX,2022-04-05 13:30:00,0.3379704279289988,0.3419577175643844,0.3348786798770216,0.34076297209532025,0.017164815220105413
SBUX,2022-04-05 14:30:00,0.3347351959050562,0.33816095092710796,0.333477009981469,0.33840547955956857,0.020660914948547826
SBUX,2022-04-05 15:30:00,0.3306373889220824,0.3349504533550909,0.33121278665136455,0.330690079171722,0.03456399948399311
SBUX,2022-04-06 09:30:00,0.3015054911403414,0.3208280145810578,0.3153638814016171,0.29318472420705666,0.02936033704881752
SBUX,2022-04-06 10:30:00,0.29893241127876813,0.3018542157417521,0.3028571033734837,0.30068576249791534,0.013393826591993813
SBUX,2022-04-06 11:30:00,0.2982853977841269,0.2992669991709327,0.29444741303066024,0.29811407137554746,0.014551402229635807
SBUX,2022-04-06 12:30:00,0.3125201883184443,0.29840453881482865,0.30760106500589623,0.3017574094724831,0.012511035219144604
SBUX,2022-04-06 13:30:00,0.30497142329640203,0.3130660358736135,0.3149325224267183,0.30818680078877425,0.014820444655585999
SBUX,2022-04-06 14:30:00,0.309069394830112,0.306166517522273,0.31881393062457875,0.31140157820210557,0.017361842692371513
SBUX,2022-04-06 15:30:00,0.31424566733797876,0.30929279237784435,0.31148247320375666,0.3124732251766731,0.01846043041844154
SBUX,2022-04-07 09:30:00,0.2853444696883556,0.3065976654515785,0.3014381593771056,0.2918988786458727,0.020591620501650202
SBUX,2022-04-07 10:30:00,0.2775801432019236,0.28557570832620516,0.2864689171474899,0.2835405554774342,0.02469211743491315
SBUX,2022-04-07 11:30:00,0.2816779501848974,0.2777059837608076,0.27568724598846006,0.2798970538701271,0.016046490740473946
SBUX,2022-04-07 12:30:00,0.29021023495705967,0.28180246483043603,0.2873314705820418,0.2805401401610905,0.015046495226694271
SBUX,2022-04-07 13:30:00,0.30184413655539033,0.29053481424943084,0.2985443362007243,0.2961851395234001,0.013442651841195178
SBUX,2022-04-07 14:30:00,0.3077752032900931,0.3018542157417521,0.3097573663346529,0.3049721868858144,0.017934103910776898
SBUX,2022-04-07 15:30:00,0.309069394830112,0.3081069299503876,0.3104042402817553,0.314080532128153,0.01939267484975053
SBUX,2022-04-08 09:30:00,0.30090800741728896,0.3109099672320994,0.3037196568080356,0.290827231671305,0.016476200019140335
SBUX,2022-04-08 10:30:00,0.2965857532301719,0.3012074115990473,0.29962256912272567,0.3011144866918911,0.009755135685733753
SBUX,2022-04-08 11:30:00,0.29990293152073,0.29732642224532513,0.2953099664652121,0.2973146691694655,0.011612797122666461
SBUX,2022-04-08 12:30:00,0.29267767324600835,0.30012945952703696,0.29380053908355785,0.29875699415613943,0.010493753278259726
SBUX,2022-04-08 13:30:00,0.2836191552195575,0.2930142849622972,0.2864689171474899,0.2891126619161455,0.010990598909497934
SBUX,2022-04-08 14:30:00,0.2801681971804888,0.28395869796944306,0.2802155281334231,0.28461203894163023,0.02472353405655303
SBUX,2022-04-08 15:30:00,0.2741291851628549,0.28050885654502644,0.27590292547590956,0.27753956133437563,0.023283208824152104
SBUX,2022-04-11 09:30:00,0.260109956092927,0.26369129084472753,0.272452711737702,0.2614658377780905,0.02151323141364478
SBUX,2022-04-11 10:30:00,0.2527790562455807,0.2608884180605089,0.256495884486607,0.2550364464617991,0.013590644794507108
SBUX,2022-04-11 11:30:00,0.25903165511877013,0.25312643935306434,0.25390822418295134,0.2591085087527103,0.00907196149834161
SBUX,2022-04-11 12:30:00,0.26399220161151105,0.2591634973483006,0.26164307298685974,0.2633947696302379,0.010559607853595613
SBUX,2022-04-11 13:30:00,0.2702469396442708,0.2645537512008318,0.26361182693522567,0.2686455781890247,0.013920571639164065
SBUX,2022-04-11 14:30:00,0.26399220161151105,0.27037515298266857,0.26706187615818733,0.2702528851405046,0.010600232344358924
SBUX,2022-04-11 15:30:00,0.2564434365894688,0.26433809498743255,0.25832874884181267,0.26082291499749855,0.01704895825320863
SBUX,2022-04-12 09:30:00,0.25924721658315986,0.2600259577044046,0.2621023995535714,0.2524645918290598,0.029927732745470184
SBUX,2022-04-12 10:30:00,0.26269817462222833,0.2600259577044046,0.25697034645594674,0.25653665411997095,0.010952773401678393
SBUX,2022-04-12 11:30:00,0.2542111413025143,0.263260142915422,0.2623179145257748,0.25991003659362133,0.011576933518779468
SBUX,2022-04-12 12:30:00,0.2557964230948273,0.25442004763847414,0.25326135023584895,0.25975143153330227,0.006858776910111958
SBUX,2022-04-12 13:30:00,0.2430712210141821,0.25614496835068246,0.2515362433667452,0.2498929007066919,0.010853043285107162
SBUX,2022-04-12 14:30:00,0.2355224559921396,0.24342388372001222,0.2382748339054075,0.2413202154412657,0.013888344097232063
SBUX,2022-04-12 15:30:00,0.2370322089965482,0.23587756122596693,0.23536373662820065,0.2415002403602462,0.014389192012492672
SBUX,2022-04-13 09:30:00,0.2391889754955978,0.23954289436629006,0.24937994203798852,0.24046293056368584,0.017754171161443073
SBUX,2022-04-13 10:30:00,0.25320820456552595,0.2386804340101858,0.24787051465633425,0.24303478519642518,0.01923627186824774
SBUX,2022-04-13 11:30:00,0.2633451881168698,0.2539888997091686,0.2569270789462601,0.2566180822849595,0.01466371469009445
SBUX,2022-04-13 12:30:00,0.267011707620328,0.263906947058127,0.2631804679603267,0.2591085087527103,0.011350529804963337
SBUX,2022-04-13 13:30:00,0.2637764755963852,0.2672488781270974,0.2631804679603267,0.26960996235991264,0.007053397780220799
SBUX,2022-04-13 14:30:00,0.26507066713640404,0.2641224387740331,0.25973041873736524,0.2666095470435692,0.010354667368801565
SBUX,2022-04-13 15:30:00,0.26161970909733534,0.26530830120148985,0.25908354479026263,0.2645735158981135,0.017185480608194928
SBUX,2022-04-14 09:30:00,0.24846321953717454,0.2581932911342433,0.25822099135571075,0.25310751460965175,0.014752366589126556
SBUX,2022-04-14 10:30:00,0.23735571574386882,0.24859864585663716,0.24204848461716644,0.24217750031884533,0.022136802959566087
SBUX,2022-04-14 11:30:00,0.2360616887545861,0.23760248193817546,0.2327762408397911,0.23949854639279788,0.014268221016011712
SBUX,2022-04-14 12:30:00,0.2304539642164678,0.23652436536867194,0.2312668134581366,0.23296189227282693,0.010719699214491596
SBUX,2022-04-14 13:30:00,0.2323951692511279,0.23070296358683495,0.22867915315448095,0.23639086827277467,0.009911983365461254
SBUX,2022-04-14 14:30:00,0.23077747096378842,0.23285903222834903,0.2269540462853772,0.23264043088253095,0.009718304209240037
SBUX,2022-04-14 15:30:00,0.2309931969789143,0.2298405032307309,0.23008082305003352,0.23639086827277467,0.022608143839681162
SBUX,2022-04-18 09:30:00,0.2318559364886814,0.22143172038058156,0.23148232843034022,0.22655375730482596,0.024395255211199417
SBUX,2022-04-18 10:30:00,0.22797369097009734,0.232212228085644,0.23428566822144536,0.23167588320127153,0.009360727598493691
SBUX,2022-04-18 11:30:00,0.2199934739178031,0.22789992630512312,0.22328831757496626,0.2248177676910048,0.011161441503944283
SBUX,2022-04-18 12:30:00,0.2294834439745057,0.22035360381107805,0.22285712311531336,0.22696106164014007,0.007387680051608014
SBUX,2022-04-18 13:30:00,0.23336568949308978,0.2304873073734357,0.23040426002358472,0.23649813107645423,0.008509679831273122
