item_id,timestamp,Close,Open,High,Low,Volume
PFE,2022-03-21 09:30:00,0.976846598295285,0.9603832609661869,0.9676036068607121,0.9641810971372752,0.10580884112946869
PFE,2022-03-21 10:30:00,0.9665742215791067,0.9725605632002281,0.9491821996790735,0.9697166938163148,0.05854773869734948
PFE,2022-03-21 11:30:00,0.9695091685838635,0.962493948758808,0.9418771484553898,0.9651579379119805,0.0410454155845109
PFE,2022-03-21 12:30:00,0.9554866578276988,0.9649294339804011,0.9383834019659776,0.9579942318695048,0.04320033853004158
PFE,2022-03-21 13:30:00,0.9647806359429187,0.9512907910638342,0.9342544178276544,0.9597851894343191,0.044072817564728806
PFE,2022-03-21 14:30:00,0.9704874427857626,0.9603832609661869,0.9396537561046059,0.9664604750894422,0.05711068884271061
PFE,2022-03-21 15:30:00,0.9629870503067308,0.9660659772339546,0.9441004196469809,0.9659720547020897,0.09092823631796948
PFE,2022-03-22 09:30:00,0.9165171597306312,0.9590843189981473,0.9364776890192454,0.9122435761912203,0.1209996396068818
PFE,2022-03-22 10:30:00,0.9153757983620625,0.912622183045029,0.896141007007363,0.9182677174743946,0.059765739322854936
PFE,2022-03-22 11:30:00,0.91733247116492,0.911186855886563,0.8905828290283857,0.9172908766996893,0.05149073220576683
PFE,2022-03-22 12:30:00,0.9264633621134704,0.9136223411081561,0.9021757040924183,0.9211983640152926,0.05333657202151955
PFE,2022-03-22 13:30:00,0.9245066893106129,0.9227148110105088,0.9002699911456862,0.9277109256858195,0.033483260003612944
PFE,2022-03-22 14:30:00,0.9269916849180819,0.9202793257889157,0.898364278198954,0.9255942717182485,0.046768410661198405
PFE,2022-03-22 15:30:00,0.9271155863810896,0.9227148110105088,0.9037637376350987,0.9286877664605248,0.06485434465556578
PFE,2022-03-23 09:30:00,0.9142344369934936,0.9207663980584495,0.9104335512098716,0.9122435761912203,0.09444007347435833
PFE,2022-03-23 10:30:00,0.9150497484277824,0.9100503126330095,0.88788315988991,0.9111038872151368,0.042835133088581896
PFE,2022-03-23 11:30:00,0.9161911097963513,0.9110245810460011,0.889788751677449,0.9148486505461438,0.039800585049750085
PFE,2022-03-23 12:30:00,0.9052665088125538,0.9121611242995549,0.8877243201878839,0.9094757778517005,0.04585287823283507
PFE,2022-03-23 13:30:00,0.9108103528877873,0.9011203653190669,0.8852469781685675,0.9078476684882643,0.04316832611881848
PFE,2022-03-23 14:30:00,0.909179854418269,0.9066406828723488,0.883118938102676,0.9117551558038676,0.04374870196029907
PFE,2022-03-23 15:30:00,0.8977661163335218,0.9050170673492615,0.8818484628048546,0.9011722586163592,0.06667533421343591
PFE,2022-03-24 09:30:00,0.9157019726954017,0.9051794660637473,0.8896300331346161,0.9055682905360972,0.0593319059671392
PFE,2022-03-24 10:30:00,0.9108103528877873,0.911674052030021,0.8891536351877314,0.9086616610615913,0.043212345196091066
PFE,2022-03-24 11:30:00,0.9088536800849298,0.9071277551418826,0.8855010489962931,0.9114295836178933,0.029756912330994104
PFE,2022-03-24 12:30:00,0.9104843029535075,0.9048546686347754,0.8832777778047021,0.9094757778517005,0.02081003085165954
PFE,2022-03-24 13:30:00,0.9067992296215059,0.9064784080317869,0.8834366175067281,0.9098013500376748,0.025113760746609905
PFE,2022-03-24 14:30:00,0.9124408513573057,0.9027439808421542,0.8837541757515868,0.9071963998995335,0.026533895043583874
PFE,2022-03-24 15:30:00,0.9111364028220672,0.9084266971099222,0.8847069716453564,0.9122435761912203,0.04308485886662995
